시도명,시군구명,관리구역명,관리구역대상지역명,배출장소유형,배출장소,생활쓰레기배출방법,음식물쓰레기배출방법,재활용품배출방법,일시적다량폐기물배출방법,일시적다량폐기물배출장소,생활쓰레기배출요일,음식물쓰레기배출요일,재활용품배출요일,생활쓰레기배출시작시각,생활쓰레기배출종료시각,음식물쓰레기배출시작시각,음식물쓰레기배출종료시각,재활용품배출시작시각,재활용품배출종료시각,일시적다량폐기물배출시작시각,일시적다량폐기물배출종료시각,미수거일,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,고령군,없음,덕곡면,거점수거,노1리 (으름실) 마을회관 옆(노리1길 45),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,원송리 (기동) 경로당 앞(원송리 337-4),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,원송리 (심어동)마을입구 정자나무 밑(원송리 40-6),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,가륜 2리 (개수린)예마을센터 뒤(덕운로 816),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,가륜1리 (세밤) 마을회관 옆(가륜장길 11),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,가륜1리 (세범교) 입구(가륜리 788-57),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,봉평1리 (순평마을 입구)(봉평1리 664),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,봉평1리 마을회관앞(827-19),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,봉평1리 고령농협 운수지점 앞(835-17),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상남도,거창군,거창군,읍아파트+시내,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 전용용기에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,월+화+수+목+금+토,월+화+수+목+금+토,월+수+금,20:00,05:00,20:00,05:00,20:00,05:00,,,추석명절+임시공휴일,환경과,055-940-3503,2020-06-30,5470000,경상남도 거창군
경상북도,고령군,없음,운수면,거점수거,봉평1리 운수복지이용소 앞(986-5),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,봉평1리 봉평사거리(986-5),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,후암2리 마을회관 옆(지사동길 81),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,후암1리 마을 주차장 입구(후암리 132-2),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,반성2리(양산) 마을회관 옆(양산길 22-6),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,반성1리(만하동) 마을회관 옆(만하동길 47),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,반성1리 (원앞) 마을입구(반성리 585-5),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,예리(소형전) 마을회관 옆(예리 573),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,예리 면사무소 옆(덕운로 570),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,본리1리 (인곡)마을회관 앞(인곡길 16),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,본리2리 (승암) 마을회관 앞(승암2길 3),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,덕곡면,거점수거,용흥리 오리동 마을입구 군도변(용흥리 547-10),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,신간1리 길손식당 입구 봉덕교 옆(1020),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,운수면,거점수거,신간1리 전원마을 중간 저수지 옆(608),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
